run,dmgfuncpar,climate,SSP,RCP,prtp,eta,dr,gscc,n_iso3,scenario_id,discount_id,log_gscc,draw,systematic_centered,log_gscc_adj,gscc_adj,fitted_log,residual
bhm_lr,bootstrap,expected,SSP3,rcp85,,,5.0,228.5811445622241,169,ssp3_rcp85,fixed_dr5p0,5.431891265728873,8408,-0.3319500783962519,5.763841344125125,318.56971744167987,6.175942274421849,-0.7440510086929759
bhm_sr,bootstrap,expected,SSP5,rcp60,1.0,1p5,,561.1201373733949,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.329935031211832,8409,0.47760093463325587,5.852334096578576,348.0458056621587,6.985493287451357,-0.6555582562395248
bhm_sr,estimates,uncertain,SSP4,rcp45,2.0,1p5,,495.63867885426345,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,6.205847191209802,8410,-0.2052801660835223,6.411127357293324,608.5793808781057,6.302612186734579,-0.09676499552477669
bhm_sr,bootstrap,expected,SSP5,rcp85,2.0,1p5,,491.30579249421464,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,6.197066729241909,8411,0.054246953446424495,6.142819775795484,465.3639444978814,6.562139306264525,-0.365072577022616
bhm_richpoor_lr,bootstrap,expected,SSP3,rcp85,1.0,0p7,,1149.3480274431226,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,7.046950127932057,8412,0.7450387811209017,6.301911346811155,545.613771271601,7.252931133939002,-0.20598100600694558
bhm_lr,estimates,uncertain,SSP5,rcp45,1.0,1p5,,1242.5522130419765,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,7.124922779656855,8413,0.5070510382807791,6.617871741376076,748.3507172196722,7.01494339109888,0.10997938855797518
bhm_richpoor_sr,estimates,uncertain,SSP5,rcp45,2.0,0p7,,283.45735889623927,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,5.647061702318083,8414,-0.3120650748807535,5.959126777198836,387.2718019761916,6.195827277937347,-0.5487655756192646
bhm_lr,bootstrap,uncertain,SSP2,rcp45,,,5.0,338.8010488028016,169,ssp2_rcp45,fixed_dr5p0,5.825413058413018,8415,-0.45678239594766323,6.282195454360681,534.9618598531711,6.051109956870437,-0.2256968984574197
bhm_richpoor_sr,bootstrap,uncertain,SSP3,rcp60,2.0,1p5,,362.29503477480165,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,5.892458893072927,8416,-0.5644285741450508,6.456887467217978,637.0750504392051,5.94346377867305,-0.05100488560012284
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,1.0,0p7,,614.5034973822409,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.420814620417462,8417,0.2770643393292568,6.143750281088206,465.79716963916337,6.784956692147357,-0.3641420717298951
bhm_sr,bootstrap,expected,SSP5,rcp45,,,5.0,297.44987674762643,169,ssp5_rcp45,fixed_dr5p0,5.695245729270495,8418,-0.4566869426517667,6.151932671922262,469.62413966099825,6.051205410166334,-0.35595968089583874
bhm_richpoor_lr,bootstrap,expected,SSP1,rcp60,1.0,1p5,,527.5843526712557,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,6.268308762843198,8419,0.39401268665146777,5.8742960761917296,355.7741346217716,6.901905039469569,-0.6335962766263714
bhm_sr,bootstrap,uncertain,SSP1,rcp85,1.0,1p5,,1260.404026491253,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,7.139187604491832,8420,0.4025076062458067,6.736679998246026,842.7581276313134,6.910399959063907,0.22878764542792496
bhm_sr,bootstrap,expected,SSP1,rcp60,,,5.0,233.18503641862745,169,ssp1_rcp60,fixed_dr5p0,5.451832286116681,8421,-0.5278405957175684,5.979672881834249,395.3110335824265,5.980051757100533,-0.5282194709838519
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,1.0,0p7,,1060.4874067769565,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,6.9664838991364535,8422,0.6391886335307229,6.327295265605731,559.6408650589634,7.147080986348824,-0.18059708721237033
bhm_richpoor_lr,estimates,expected,SSP3,rcp85,,,3.0,345.8545194191372,169,ssp3_rcp85,fixed_dr3p0,5.846018222531367,8423,0.09306449196447111,5.752953730566896,315.12006677527285,6.600956844782572,-0.7549386222512053
bhm_lr,bootstrap,uncertain,SSP2,rcp85,1.0,0p7,,2047.6314476587963,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.624439012767306,8424,0.8369858476814015,6.787453165085904,886.6525262001552,7.344878200499503,0.27956081226780327
bhm_richpoor_sr,bootstrap,expected,SSP1,rcp60,1.0,1p5,,259.3403389435376,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,5.558141249066509,8425,0.013983978525667462,5.5441572705408415,255.73896864302037,6.521876331343768,-0.9637350822772595
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,1.0,1p5,,500.3262956047469,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,6.2152604767866375,8426,0.3512158582880171,5.86404461849862,352.14556198969626,6.859108211106118,-0.6438477343194808
bhm_lr,estimates,expected,SSP1,rcp60,2.0,1p5,,668.8182020678219,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,6.505512277410642,8427,-0.014289726339884234,6.519802003750526,678.4440426642834,6.493602626478217,0.011909650932425464
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp60,1.0,0p7,,602.4892625690093,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,6.40106984374378,8428,0.2126937897585937,6.188376053985187,487.0545134003749,6.720586142576694,-0.3195162988329141
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp85,,,5.0,184.08661748103657,169,ssp5_rcp85,fixed_dr5p0,5.21540639402184,8429,-0.9486099224902302,6.16401631651207,475.3333353325561,5.559282430327871,-0.3438760363060309
bhm_lr,bootstrap,uncertain,SSP4,rcp45,,,5.0,297.75689801131756,169,ssp4_rcp45,fixed_dr5p0,5.696277375091548,8430,-0.5029414681502626,6.199218843241811,492.3642771497578,6.0049508846678386,-0.30867350957629025
bhm_lr,estimates,uncertain,SSP4,rcp60,1.0,0p7,,1821.6185203496848,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,7.507480681776065,8431,0.6810733320942326,6.8264073496818325,921.872889050311,7.188965684912334,0.3185149968637315
bhm_lr,bootstrap,uncertain,SSP4,rcp45,1.0,0p7,,1887.936241650523,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,7.5432395758229935,8432,0.7575731735207027,6.785666402302291,885.0697029502818,7.2654655263388035,0.27777404948419004
bhm_richpoor_sr,estimates,uncertain,SSP4,rcp85,,,5.0,76.33356110775239,169,ssp4_rcp85,fixed_dr5p0,4.335112698826032,8433,-1.1270152356328873,5.46212793445892,235.59822892641546,5.380877117185213,-1.0457644183591812
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,1.0,0p7,,1152.2756035648924,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,7.049494051848337,8434,0.6159943265307092,6.4334997253176285,622.3481888836293,7.12388667934881,-0.07439262750047249
bhm_lr,bootstrap,uncertain,SSP3,rcp45,1.0,1p5,,2160.888514380209,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,7.678274765347399,8435,0.5652511477885586,7.113023617558841,1227.8545014902654,7.073143500606659,0.6051312647407396
bhm_lr,estimates,uncertain,SSP5,rcp45,2.0,1p5,,634.2872398608512,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,6.452501911554092,8436,-0.01551387232819379,6.468015783882286,644.2042175816638,6.492378480489907,-0.03987656893581537
djo_richpoor,estimates,uncertain,SSP4,rcp45,1.0,0p7,,580.2894408750956,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,6.363527015054959,8437,0.33588631486591725,6.027640700189043,414.7353890787579,6.843778667684019,-0.4802516526290592
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,1.0,0p7,,1319.4385887565827,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.1849616135617635,8438,0.7643112263606469,6.420650387201117,614.4025837833196,7.272203579178748,-0.08724196561698427
bhm_richpoor_sr,estimates,uncertain,SSP5,rcp60,2.0,0p7,,270.742266639124,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,5.601167322736793,8439,-0.375211478463107,5.9763788011999,394.01098956263377,6.132680874354994,-0.5315135516182012
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,,,3.0,281.1462201199245,169,ssp2_rcp85,fixed_dr3p0,5.6388748902940184,8440,-0.23690184816433912,5.875776738458358,356.301306143526,6.270990504653762,-0.6321156143597433
bhm_lr,estimates,uncertain,SSP4,rcp45,1.0,0p7,,1877.8931824767885,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,7.537905779810206,8441,0.6883098889845118,6.849595890825694,943.4995527972295,7.196202241802613,0.341703538007593
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,,,3.0,415.0472748633066,169,ssp4_rcp85,fixed_dr3p0,6.028392429076108,8442,8.039407982951552e-05,6.028312034996278,415.01390886079054,6.507972746897931,-0.47958031782182253
bhm_lr,bootstrap,expected,SSP2,rcp60,2.0,0p7,,1080.2036606733766,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,6.984904877037863,8443,0.350141409535202,6.634763467502661,761.0990198783628,6.858033762353303,0.12687111468456003
bhm_sr,bootstrap,expected,SSP5,rcp60,2.0,1p5,,280.00058227593604,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.634791682724002,8444,-0.04496397597571705,5.679755658699719,292.87785902214614,6.462928376842384,-0.8281366941183821
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,1.0,1p5,,620.3093750368802,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.430218345578999,8445,0.36024061728382134,6.069977728295178,432.67104514536413,6.8681329701019225,-0.4379146245229233
bhm_richpoor_sr,bootstrap,expected,SSP5,rcp60,1.0,1p5,,213.37361476179206,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,5.363044689057407,8446,0.021991228009115626,5.341053461048292,208.73248604973594,6.529883580827216,-1.1668388917698094
bhm_lr,estimates,uncertain,SSP1,rcp45,1.0,0p7,,1983.4122447830475,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,7.592573996365643,8447,0.7285587167092273,6.864015279656416,957.2027984952581,7.2364510695273285,0.3561229268383146
bhm_sr,estimates,expected,SSP1,rcp85,1.0,1p5,,1356.430249604213,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,7.212611711391939,8448,0.40562212076372706,6.806989590628212,904.1448597385211,6.913514473581828,0.2990972378101109
bhm_richpoor_lr,bootstrap,expected,SSP2,rcp85,1.0,0p7,,1151.1414712393655,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.0485093127582426,8449,0.725837864581701,6.322671448176542,557.0591611364813,7.233730217399802,-0.18522090464155916
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp85,2.0,1p5,,167.50010127176668,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.120983955872501,8450,-0.473740552231827,5.594724508104328,269.00353159035166,6.034151800586274,-0.9131678447137732
bhm_sr,estimates,expected,SSP5,rcp85,1.0,0p7,,1401.1881239859435,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.245075815685032,8451,0.7706289403227958,6.474446875362236,648.3605042416082,7.278521293140897,-0.03344547745586457
bhm_sr,bootstrap,expected,SSP2,rcp85,1.0,1p5,,1983.6931197173487,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,7.59271559831919,8452,0.5383385022764515,7.054377096042739,1157.9159761480564,7.046230855094553,0.5464847432246369
bhm_richpoor_sr,estimates,expected,SSP3,rcp85,2.0,1p5,,592.1905517366699,169,ssp3_rcp85,ramsey_prtp2p0_eta1p5,6.383828461025981,8453,-0.4898984829536518,6.873726943979633,966.5441172195152,6.0179938698644495,0.3658345911615317
bhm_sr,estimates,uncertain,SSP1,rcp85,,,3.0,386.40891200278185,169,ssp1_rcp85,fixed_dr3p0,5.9568961662617825,8454,0.013613677892965415,5.943282488368817,381.18411061480344,6.521506030711066,-0.5646098644492836
bhm_lr,estimates,uncertain,SSP3,rcp45,,,5.0,248.9325297220242,169,ssp3_rcp45,fixed_dr5p0,5.517181894775276,8455,-0.5014464176150084,6.018628312390284,411.0144254876049,6.006445935203093,-0.489264040427817
djo_richpoor,estimates,uncertain,SSP3,rcp45,1.0,0p7,,627.7171946412146,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,6.442089738036106,8456,0.4066446499373624,6.035445088098744,417.98480830599505,6.914537002755464,-0.4724472647193574
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp45,1.0,1p5,,199.46016810436092,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,5.295614557770724,8457,0.012759832537357851,5.282854725233366,196.93125830583324,6.520652185355459,-1.2250376275847348
bhm_richpoor_lr,estimates,uncertain,SSP3,rcp45,2.0,1p5,,389.2233882373038,169,ssp3_rcp45,ramsey_prtp2p0_eta1p5,5.964153441613484,8458,-0.21010282951041703,6.174256271123901,480.2257333285905,6.297789523307684,-0.3336360816942001
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,1.0,0p7,,1319.4385887565827,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.1849616135617635,8459,0.7643112263606469,6.420650387201117,614.4025837833196,7.272203579178748,-0.08724196561698427
bhm_sr,bootstrap,expected,SSP5,rcp60,1.0,0p7,,1202.9922160770068,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.092567245527317,8460,0.7406812954368451,6.351885950090472,573.5734204536255,7.248573648254946,-0.15600640272762867
djo_richpoor,estimates,uncertain,SSP4,rcp45,1.0,1p5,,231.99895293357486,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,5.446732858438776,8461,0.07280595406232787,5.373926904376448,215.70827246530212,6.580698306880429,-1.1339654484416526
bhm_richpoor_sr,estimates,uncertain,SSP5,rcp85,,,3.0,470.480076792689,169,ssp5_rcp85,fixed_dr3p0,6.153753613373692,8462,-0.3400695699756954,6.493823183349388,661.0458376412337,6.167822782842405,-0.01406916946871295
bhm_lr,bootstrap,expected,SSP4,rcp45,,,5.0,313.60164687948657,169,ssp4_rcp45,fixed_dr5p0,5.748123539991439,8463,-0.4305636690961514,6.17868720908759,482.3583049186447,6.07732868372195,-0.329205143730511
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,,,5.0,115.2071937307674,169,ssp2_rcp85,fixed_dr5p0,4.746732191891725,8464,-0.9147054852150647,5.66143767710679,287.5617664839519,5.593186867603036,-0.8464546757113105
bhm_sr,bootstrap,expected,SSP4,rcp45,,,5.0,137.80511624486772,169,ssp4_rcp45,fixed_dr5p0,4.925840485937265,8465,-0.5385084527516233,5.464348938688888,236.1220751063865,5.969383900066478,-1.0435434141292133
bhm_richpoor_lr,estimates,uncertain,SSP2,rcp45,2.0,1p5,,309.4927729305034,169,ssp2_rcp45,ramsey_prtp2p0_eta1p5,5.734934741062044,8466,-0.23470209237926276,5.969636833441307,391.3635147974395,6.273190260438838,-0.5382555193767944
bhm_sr,bootstrap,uncertain,SSP2,rcp60,,,5.0,175.33936393222368,169,ssp2_rcp60,fixed_dr5p0,5.16672331852881,8467,-0.5720538311598367,5.738777149688646,310.6842582518872,5.9358385216582645,-0.7691152031294548
bhm_sr,bootstrap,expected,SSP2,rcp45,,,5.0,180.96285711351646,169,ssp2_rcp45,fixed_dr5p0,5.198291800889924,8468,-0.4923493805490239,5.690641181438949,296.08340297389486,6.015542972269077,-0.8172511713791524
bhm_lr,bootstrap,uncertain,SSP2,rcp85,1.0,1p5,,2154.1477945031033,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,7.675150469337946,8469,0.5739054868778122,7.101244982460134,1213.4768918956565,7.081797839695913,0.5933526296420331
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp45,2.0,1p5,,108.35104772956069,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,4.685376397797735,8470,-0.509805078071615,5.19518147586935,180.40087823278284,5.998087274746486,-1.312710876948751
bhm_lr,estimates,uncertain,SSP2,rcp85,,,3.0,705.9644507531151,169,ssp2_rcp85,fixed_dr3p0,6.559564883184572,8471,0.18501155852497092,6.374553324659601,586.723297573148,6.6929039113430715,-0.13333902815849985
bhm_richpoor_sr,bootstrap,expected,SSP4,rcp60,1.0,1p5,,570.0206040073662,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.345672507556639,8472,-0.003920435398666766,6.349592942955305,572.2597192467108,6.503971917419435,-0.15829940986279567
bhm_richpoor_lr,estimates,uncertain,SSP1,rcp45,2.0,0p7,,518.5792959664894,169,ssp1_rcp45,ramsey_prtp2p0_eta0p7,6.251092949373742,8473,0.026390950869905727,6.2247019985038365,505.072507665191,6.534283303688007,-0.2831903543142644
bhm_sr,bootstrap,uncertain,SSP5,rcp60,1.0,0p7,,1130.7745779563952,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.030658144099085,8474,0.6683034963827339,6.3623546477163515,579.6095271198898,7.176195849200835,-0.14553770510174946
bhm_sr,estimates,expected,SSP5,rcp45,,,5.0,301.48114280860165,169,ssp5_rcp45,fixed_dr5p0,5.708707469629494,8475,-0.5259502271879576,6.234657696817451,510.12597081546573,5.981942125630144,-0.2732346560006498
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,1.0,0p7,,739.8198405858647,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,6.606406697889592,8476,0.3052289029410997,6.301177794948492,545.2136820344331,6.813121255759201,-0.20671455786960902
bhm_richpoor_sr,bootstrap,uncertain,SSP3,rcp60,2.0,0p7,,386.96126828265795,169,ssp3_rcp60,ramsey_prtp2p0_eta0p7,5.958324606064292,8477,-0.29742528641799837,6.2557498924822905,520.999922229775,6.210467066400103,-0.25214246033581045
bhm_richpoor_sr,estimates,expected,SSP5,rcp85,1.0,0p7,,745.4976536202039,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,6.614051986809101,8478,0.3150192336986556,6.2990327531104455,544.0454292992384,6.822911586516756,-0.20885959970765544
bhm_richpoor_sr,estimates,uncertain,SSP3,rcp45,1.0,1p5,,802.1523277105629,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,6.687298524632384,8479,-0.06756662702724447,6.7548651516596285,858.2240120014272,6.440325725790856,0.24697279884152756
bhm_richpoor_sr,estimates,uncertain,SSP1,rcp60,2.0,0p7,,257.3921086175493,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,5.55060063664058,8480,-0.3832187279465552,5.933819364587134,377.59393213599634,6.124673624871546,-0.5740729882309665
bhm_sr,bootstrap,uncertain,SSP3,rcp60,1.0,1p5,,1922.3164807520734,169,ssp3_rcp60,ramsey_prtp1p0_eta1p5,7.561286238176817,8481,0.41374604308806245,7.147540195088754,1270.975754507266,6.921638395906164,0.6396478422706533
djo_richpoor,estimates,uncertain,SSP4,rcp60,2.0,1p5,,129.5564521806647,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,4.86411671032727,8482,-0.45699551343692435,5.321112223764194,204.61132906611198,6.050896839381177,-1.1867801290539068
bhm_sr,estimates,expected,SSP2,rcp45,1.0,1p5,,953.5305089507278,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.860171421330609,8483,0.4358216157821613,6.424349805548448,616.6797254271819,6.943713968600262,-0.08354254726965316
bhm_lr,estimates,expected,SSP3,rcp85,,,3.0,483.71476963966563,169,ssp3_rcp85,fixed_dr3p0,6.1814954140736695,8484,0.2765902741182829,5.904905139955386,366.83242639662313,6.784482626936384,-0.6029872128627147
bhm_richpoor_sr,bootstrap,expected,SSP3,rcp60,,,3.0,219.18326334757447,169,ssp3_rcp60,fixed_dr3p0,5.389908198817438,8485,-0.289116508298617,5.679024707116056,292.66385770910153,6.218775844519484,-0.8288676457020454
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp60,1.0,0p7,,739.8198405858647,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,6.606406697889592,8486,0.3052289029410997,6.301177794948492,545.2136820344331,6.813121255759201,-0.20671455786960902
bhm_richpoor_sr,bootstrap,uncertain,SSP1,rcp45,2.0,1p5,,127.66385797319703,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,4.849400700060583,8487,-0.5513777604467561,5.400778460507339,221.57883945891325,5.956514592371345,-1.1071138923107622
bhm_richpoor_sr,bootstrap,uncertain,SSP2,rcp85,2.0,0p7,,384.4126619974747,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,5.951716616193272,8488,-0.24521062628372048,6.196927242476992,491.237266617972,6.262681726534381,-0.3109651103411091
bhm_sr,bootstrap,expected,SSP3,rcp45,2.0,0p7,,672.1130954857115,169,ssp3_rcp45,ramsey_prtp2p0_eta0p7,6.51042662321656,8489,0.2741225403052774,6.236304082911283,510.96652686995157,6.782014893123378,-0.27158826990681817
bhm_richpoor_lr,estimates,uncertain,SSP4,rcp45,1.0,1p5,,565.7097196630477,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.338081083857946,8490,0.2417037460271107,6.096377337830836,444.24550012394644,6.7495960988452115,-0.4115150149872653
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,,,5.0,251.3423785829563,169,ssp1_rcp45,fixed_dr5p0,5.526816067749111,8491,-0.646218422579359,6.173034490328471,479.6393610322857,5.861673930238742,-0.33485786248963034
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,1.0,1p5,,383.88266640866635,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,5.95033694966848,8492,0.04947519369421191,5.900861755974268,365.35217666571197,6.557367546512313,-0.607030596843833
bhm_sr,estimates,expected,SSP4,rcp45,2.0,1p5,,533.115207556596,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,6.278737550070865,8493,-0.13290236702941105,6.411639917100276,608.8913941639871,6.37498998578869,-0.09625243571782516
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,,,3.0,1028.4305732103576,169,ssp5_rcp45,fixed_dr3p0,6.935789203859172,8494,0.07315789684650775,6.8626313070126645,955.8789722885489,6.581050249664608,0.3547389541945636
bhm_lr,bootstrap,expected,SSP3,rcp45,1.0,0p7,,2196.757416193064,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.694737650354351,8495,0.9007093076462591,6.794028342708092,892.5016324324538,7.40860166046436,0.2861359898899911
djo_richpoor,estimates,uncertain,SSP4,rcp45,1.0,1p5,,231.99895293357486,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,5.446732858438776,8496,0.07280595406232787,5.373926904376448,215.70827246530212,6.580698306880429,-1.1339654484416526
bhm_lr,estimates,uncertain,SSP5,rcp85,2.0,1p5,,825.3745533459811,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,6.715837287361757,8497,0.02055065351159424,6.695286633850163,808.5856690209248,6.528443006329695,0.1873942810320619
bhm_richpoor_sr,estimates,expected,SSP3,rcp85,2.0,0p7,,417.161305360335,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.0334729704079955,8498,-0.22289519522659929,6.256368165634595,521.3221420937235,6.284997157591501,-0.2515241871835059
bhm_sr,bootstrap,uncertain,SSP4,rcp85,2.0,0p7,,540.6020880894731,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,6.292683496375534,8499,0.13973041351289936,6.152953082862634,470.10359384951863,6.647622766331001,-0.35493926995546676
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,,,3.0,599.5582918877788,169,ssp2_rcp45,fixed_dr3p0,6.39619320391541,8500,0.037495458949250576,6.358697744966159,577.4938222673396,6.545387811767352,-0.14919460785194172
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,,,3.0,636.9024165524185,169,ssp2_rcp60,fixed_dr3p0,6.456616451611633,8501,0.033283321910469454,6.423333129701163,616.0530806461134,6.541175674728571,-0.08455922311693786
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,1.0,0p7,,1138.0444599188627,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.037066682393125,8502,0.6534600655275897,6.383606616865536,592.0591922920979,7.1613524183456905,-0.12428573595256509
bhm_lr,estimates,expected,SSP5,rcp85,2.0,0p7,,1192.8422464986545,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,7.084094180746413,8503,0.3599317402927579,6.724162440453655,832.2746050014779,6.867824093110859,0.21627008763555366
bhm_lr,estimates,uncertain,SSP1,rcp45,1.0,0p7,,1983.4122447830475,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,7.592573996365643,8504,0.7285587167092273,6.864015279656416,957.2027984952581,7.2364510695273285,0.3561229268383146
bhm_lr,estimates,uncertain,SSP4,rcp60,2.0,0p7,,891.3489944815661,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,6.7927360393123815,8505,0.16243134840872275,6.6303046909036585,757.7130037334733,6.670323701226824,0.12241233808555751
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp45,1.0,1p5,,383.88266640866635,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,5.95033694966848,8506,0.04947519369421191,5.900861755974268,365.35217666571197,6.557367546512313,-0.607030596843833
bhm_richpoor_sr,bootstrap,uncertain,SSP2,rcp85,,,5.0,110.75492180304224,169,ssp2_rcp85,fixed_dr5p0,4.707319848597312,8507,-0.9870832842691759,5.694403132866487,297.199352111507,5.520809068548925,-0.813489219951613
bhm_lr,bootstrap,expected,SSP2,rcp60,,,5.0,366.71104401850585,169,ssp2_rcp60,fixed_dr5p0,5.904574191936296,8508,-0.39173124845025353,6.29630544038655,542.5636688081273,6.116161104367848,-0.21158691243155126
bhm_sr,estimates,expected,SSP3,rcp60,2.0,1p5,,872.1803803176651,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,6.77099626067924,8509,-0.10570435300299008,6.87670061368223,969.4225778515843,6.402187999815111,0.368808260864129
bhm_richpoor_sr,estimates,uncertain,SSP4,rcp85,1.0,1p5,,949.9388185401355,169,ssp4_rcp85,ramsey_prtp1p0_eta1p5,6.856397580984019,8510,-0.12958095476551124,6.98597853574953,1081.3640535655327,6.37831139805259,0.47808618293142935
bhm_lr,bootstrap,uncertain,SSP3,rcp45,1.0,1p5,,2160.888514380209,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,7.678274765347399,8511,0.5652511477885586,7.113023617558841,1227.8545014902654,7.073143500606659,0.6051312647407396
bhm_sr,estimates,expected,SSP3,rcp45,,,3.0,274.99221777438544,169,ssp3_rcp45,fixed_dr3p0,5.616742798263912,8512,0.14079023483435663,5.475952563429556,238.87790494527403,6.648682587652457,-1.0319397893885451
bhm_lr,bootstrap,expected,SSP4,rcp45,2.0,0p7,,966.5193423957468,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.873701311273529,8513,0.31130898888930414,6.562392322384225,707.9633468616764,6.819201341707405,0.05449996956612413
bhm_richpoor_sr,bootstrap,uncertain,SSP5,rcp60,1.0,1p5,,190.51563821615858,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,5.249734281571061,8514,-0.05038657104499561,5.300120852616057,200.3610226654236,6.457505781773105,-1.2077715002020444
bhm_richpoor_sr,bootstrap,expected,SSP2,rcp85,1.0,0p7,,868.532836773045,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,6.766805393570975,8515,0.3458091564559006,6.420996237115074,614.6151116133037,6.853701509274002,-0.08689611570302702
bhm_richpoor_sr,bootstrap,expected,SSP5,rcp85,1.0,0p7,,809.184612271233,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,6.696027089135564,8516,0.3842825182348465,6.311744570900717,551.0053787492922,6.892174871052948,-0.19614778191738402
