run,dmgfuncpar,climate,SSP,RCP,prtp,eta,dr,gscc,n_iso3,scenario_id,discount_id,log_gscc
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,1.0,0p7,,1060.4874067769565,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,6.9664838991364535
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,1.0,1p5,,611.4935878989535,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.415904469216082
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,2.0,0p7,,524.6248104432672,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,6.262683360335162
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,2.0,1p5,,316.0246895426977,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,5.7558203419990415
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,,,3.0,501.52121337541286,169,ssp4_rcp60,fixed_dr3p0,6.217645906358649
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp60,,,5.0,193.53280583987234,169,ssp4_rcp60,fixed_dr5p0,5.265447037323833
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,1.0,0p7,,1030.9589426921566,169,ssp4_rcp85,ramsey_prtp1p0_eta0p7,6.938244660422999
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,1.0,1p5,,759.3895857181463,169,ssp4_rcp85,ramsey_prtp1p0_eta1p5,6.63251493387452
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,2.0,0p7,,506.1692285259294,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,6.2268710571007615
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,2.0,1p5,,368.431763147364,169,ssp4_rcp85,ramsey_prtp2p0_eta1p5,5.909255519848433
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,,,3.0,428.759303279391,169,ssp4_rcp85,fixed_dr3p0,6.060895696855563
bhm_richpoor_lr,bootstrap,expected,SSP4,rcp85,,,5.0,175.63247821101828,169,ssp4_rcp85,fixed_dr5p0,5.168393619742442
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,1.0,0p7,,1336.7550902427972,169,ssp5_rcp45,ramsey_prtp1p0_eta0p7,7.198000381745882
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,1.0,1p5,,501.16859949150114,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,6.216942570403854
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,2.0,0p7,,665.1487197288918,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,6.500010654342513
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,2.0,1p5,,274.8391092557596,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,5.6161858692020115
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,,,3.0,1086.4102678568102,169,ssp5_rcp45,fixed_dr3p0,6.990634208027083
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp45,,,5.0,362.7577145833922,169,ssp5_rcp45,fixed_dr5p0,5.89373515848066
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,1.0,0p7,,1338.1604060878174,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.199051118471019
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,1.0,1p5,,502.4524366542086,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.219500982028852
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,2.0,0p7,,667.792729927703,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,6.503977840849071
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,2.0,1p5,,275.13759112349663,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.617271303900741
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,,,3.0,1092.5844488615721,169,ssp5_rcp60,fixed_dr3p0,6.99630122271148
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp60,,,5.0,367.0930303098255,169,ssp5_rcp60,fixed_dr5p0,5.905615304514399
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,1.0,0p7,,1319.4385887565827,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.1849616135617635
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,1.0,1p5,,574.773242175097,169,ssp5_rcp85,ramsey_prtp1p0_eta1p5,6.3539756015818165
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,2.0,0p7,,650.0648409264197,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,6.477072113185872
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,2.0,1p5,,303.2622327939148,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.714597885984728
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,,,3.0,888.1812799478749,169,ssp5_rcp85,fixed_dr3p0,6.789175866243046
bhm_richpoor_lr,bootstrap,expected,SSP5,rcp85,,,5.0,323.04513108240553,169,ssp5_rcp85,fixed_dr5p0,5.777792038175398
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,1.0,0p7,,1050.275773435917,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,6.956808050034903
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,1.0,1p5,,500.3262956047469,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,6.2152604767866375
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,2.0,0p7,,525.8312886428935,169,ssp1_rcp45,ramsey_prtp2p0_eta0p7,6.264980417263426
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,2.0,1p5,,267.8978773713853,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,5.590605853306727
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,,,3.0,689.3595627207294,169,ssp1_rcp45,fixed_dr3p0,6.535762996604876
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp45,,,5.0,251.3423785829563,169,ssp1_rcp45,fixed_dr5p0,5.526816067749111
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,1.0,0p7,,1025.1692445849287,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.932612994610475
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,1.0,1p5,,489.9642202133093,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,6.194332368465746
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,2.0,0p7,,515.0344829980161,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,6.244233855699899
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,2.0,1p5,,259.91843526581397,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,5.56036787128199
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,,,3.0,685.7680397324809,169,ssp1_rcp60,fixed_dr3p0,6.530539436044768
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp60,,,5.0,249.59839879585698,169,ssp1_rcp60,fixed_dr5p0,5.519853221393995
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,1.0,0p7,,1042.7203400243334,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,6.9495882886776315
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,1.0,1p5,,598.0442216773337,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,6.393664700509718
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,2.0,0p7,,521.5586241437327,169,ssp1_rcp85,ramsey_prtp2p0_eta0p7,6.256821682588246
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,2.0,1p5,,303.99954210343105,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,5.7170261951663734
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,,,3.0,583.1518929991283,169,ssp1_rcp85,fixed_dr3p0,6.368447689293375
bhm_richpoor_lr,bootstrap,uncertain,SSP1,rcp85,,,5.0,231.69596626834357,169,ssp1_rcp85,fixed_dr5p0,5.445426022000397
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,1.0,0p7,,1126.7852591250346,169,ssp2_rcp45,ramsey_prtp1p0_eta0p7,7.027123953847987
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,1.0,1p5,,590.9413702404077,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.381716808154072
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,2.0,0p7,,554.5028132654435,169,ssp2_rcp45,ramsey_prtp2p0_eta0p7,6.318071880295033
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,2.0,1p5,,308.0344911769097,169,ssp2_rcp45,ramsey_prtp2p0_eta1p5,5.730211761044412
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,,,3.0,599.5582918877788,169,ssp2_rcp45,fixed_dr3p0,6.39619320391541
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp45,,,5.0,215.31867398909034,169,ssp2_rcp45,fixed_dr5p0,5.372119135347073
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,1.0,0p7,,1106.9867616313345,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,7.009396973857847
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,1.0,1p5,,583.1610032634206,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,6.368463311626493
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,2.0,0p7,,544.998894233082,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,6.300783765731061
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,2.0,1p5,,304.7452636289181,169,ssp2_rcp60,ramsey_prtp2p0_eta1p5,5.719476226415891
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,,,3.0,597.8776329831703,169,ssp2_rcp60,fixed_dr3p0,6.393386105893202
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp60,,,5.0,215.02633632219224,169,ssp2_rcp60,fixed_dr5p0,5.370760515147646
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,1.0,0p7,,1138.0444599188627,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.037066682393125
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,1.0,1p5,,714.6515904744152,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,6.571795137881809
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,2.0,0p7,,548.3213318659866,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,6.3068614871173425
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,2.0,1p5,,355.05889742824786,169,ssp2_rcp85,ramsey_prtp2p0_eta1p5,5.87228368396275
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,,,3.0,504.9716626418339,169,ssp2_rcp85,fixed_dr3p0,6.224502314120407
bhm_richpoor_lr,bootstrap,uncertain,SSP2,rcp85,,,5.0,196.87868424053772,169,ssp2_rcp85,fixed_dr5p0,5.2825877230075315
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,1.0,0p7,,1136.4859735611801,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.03569630143129
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,1.0,1p5,,824.6342312717015,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,6.714939931989035
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,2.0,0p7,,534.4219919692534,169,ssp3_rcp45,ramsey_prtp2p0_eta0p7,6.281185774012766
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,2.0,1p5,,397.98984296966034,169,ssp3_rcp45,ramsey_prtp2p0_eta1p5,5.98642648478206
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,,,3.0,384.4466809485441,169,ssp3_rcp45,fixed_dr3p0,5.951805108194842
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp45,,,5.0,152.14564569135385,169,ssp3_rcp45,fixed_dr5p0,5.024838257408019
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,1.0,0p7,,1110.8937092058536,169,ssp3_rcp60,ramsey_prtp1p0_eta0p7,7.012920113780981
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,1.0,1p5,,805.641300352247,169,ssp3_rcp60,ramsey_prtp1p0_eta1p5,6.691638606664555
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,2.0,0p7,,521.4444187070584,169,ssp3_rcp60,ramsey_prtp2p0_eta0p7,6.256602689100329
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,2.0,1p5,,387.8313828928533,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,5.9605706649928845
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,,,3.0,382.7074053619353,169,ssp3_rcp60,fixed_dr3p0,5.947270742549995
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp60,,,5.0,151.95669241770082,169,ssp3_rcp60,fixed_dr5p0,5.023595561944745
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,1.0,0p7,,1120.7676929140728,169,ssp3_rcp85,ramsey_prtp1p0_eta0p7,7.021769169584216
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,1.0,1p5,,1035.3475434960376,169,ssp3_rcp85,ramsey_prtp1p0_eta1p5,6.942492440151778
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,2.0,0p7,,528.067201205943,169,ssp3_rcp85,ramsey_prtp2p0_eta0p7,6.26922355061874
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,2.0,1p5,,470.90267076718413,169,ssp3_rcp85,ramsey_prtp2p0_eta1p5,6.1546514288562415
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,,,3.0,333.0553576613116,169,ssp3_rcp85,fixed_dr3p0,5.808308715387393
bhm_richpoor_lr,bootstrap,uncertain,SSP3,rcp85,,,5.0,141.7388316001679,169,ssp3_rcp85,fixed_dr5p0,4.953986150087007
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,1.0,0p7,,1021.0283561403287,169,ssp4_rcp45,ramsey_prtp1p0_eta0p7,6.92856559068824
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,1.0,1p5,,574.0903270212193,169,ssp4_rcp45,ramsey_prtp1p0_eta1p5,6.352786748087594
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,2.0,0p7,,504.9609391756716,169,ssp4_rcp45,ramsey_prtp2p0_eta0p7,6.224481078116849
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,2.0,1p5,,301.98071949787004,169,ssp4_rcp45,ramsey_prtp2p0_eta1p5,5.710363172614552
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,,,3.0,477.54418452969304,169,ssp4_rcp45,fixed_dr3p0,6.168656688686344
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp45,,,5.0,184.85434354025458,169,ssp4_rcp45,fixed_dr5p0,5.219568182754693
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,1.0,0p7,,996.0245369005337,169,ssp4_rcp60,ramsey_prtp1p0_eta0p7,6.903771892723453
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,1.0,1p5,,562.9702815376496,169,ssp4_rcp60,ramsey_prtp1p0_eta1p5,6.3332268408453105
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,2.0,0p7,,493.51919395284705,169,ssp4_rcp60,ramsey_prtp2p0_eta0p7,6.2015617516386765
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,2.0,1p5,,291.59376507225386,169,ssp4_rcp60,ramsey_prtp2p0_eta1p5,5.675361618123516
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,,,3.0,474.6248576065614,169,ssp4_rcp60,fixed_dr3p0,6.16252471853941
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp60,,,5.0,183.83486926981018,169,ssp4_rcp60,fixed_dr5p0,5.214037905039376
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,1.0,0p7,,1013.4695777834825,169,ssp4_rcp85,ramsey_prtp1p0_eta0p7,6.921134948454346
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,1.0,1p5,,729.0926784329488,169,ssp4_rcp85,ramsey_prtp1p0_eta1p5,6.5918008548376035
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,2.0,0p7,,497.9838599291181,169,ssp4_rcp85,ramsey_prtp2p0_eta0p7,6.210567666718557
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,2.0,1p5,,355.2134001552926,169,ssp4_rcp85,ramsey_prtp2p0_eta1p5,5.872718736068843
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,,,3.0,415.0472748633066,169,ssp4_rcp85,fixed_dr3p0,6.028392429076108
bhm_richpoor_lr,bootstrap,uncertain,SSP4,rcp85,,,5.0,172.16658700791032,169,ssp4_rcp85,fixed_dr5p0,5.148462537207509
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,1.0,0p7,,1283.1814407093639,169,ssp5_rcp45,ramsey_prtp1p0_eta0p7,7.157097773720065
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,1.0,1p5,,474.0558310192082,169,ssp5_rcp45,ramsey_prtp1p0_eta1p5,6.161325101719092
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,2.0,0p7,,643.432323366347,169,ssp5_rcp45,ramsey_prtp2p0_eta0p7,6.466816851911606
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,2.0,1p5,,261.513416266622,169,ssp5_rcp45,ramsey_prtp2p0_eta1p5,5.566485587223803
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,,,3.0,1028.4305732103576,169,ssp5_rcp45,fixed_dr3p0,6.935789203859172
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp45,,,5.0,349.68701765970593,169,ssp5_rcp45,fixed_dr5p0,5.857038519158608
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,1.0,0p7,,1262.3617543411574,169,ssp5_rcp60,ramsey_prtp1p0_eta0p7,7.140739653641832
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,1.0,1p5,,466.8314098752903,169,ssp5_rcp60,ramsey_prtp1p0_eta1p5,6.145968185799267
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,2.0,0p7,,629.6487734059714,169,ssp5_rcp60,ramsey_prtp2p0_eta0p7,6.445162161393055
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,2.0,1p5,,257.32132783333253,169,ssp5_rcp60,ramsey_prtp2p0_eta1p5,5.550325606770945
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,,,3.0,1029.4087796507852,169,ssp5_rcp60,fixed_dr3p0,6.9367399160833765
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp60,,,5.0,347.8792619845039,169,ssp5_rcp60,fixed_dr5p0,5.85185547125359
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,1.0,0p7,,1301.073874323506,169,ssp5_rcp85,ramsey_prtp1p0_eta0p7,7.170945259624106
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,1.0,1p5,,560.3422400200485,169,ssp5_rcp85,ramsey_prtp1p0_eta1p5,6.3285477399503725
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,2.0,0p7,,638.6261370881516,169,ssp5_rcp85,ramsey_prtp2p0_eta0p7,6.4593192081749615
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,2.0,1p5,,296.5981763532019,169,ssp5_rcp85,ramsey_prtp2p0_eta1p5,5.692378281179204
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,,,3.0,846.8922475895276,169,ssp5_rcp85,fixed_dr3p0,6.7415734700180545
bhm_richpoor_lr,bootstrap,uncertain,SSP5,rcp85,,,5.0,315.75143000896907,169,ssp5_rcp85,fixed_dr5p0,5.754955290148196
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,1.0,0p7,,1070.5487939941963,169,ssp1_rcp45,ramsey_prtp1p0_eta0p7,6.975926687555381
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,1.0,1p5,,522.7398938536444,169,ssp1_rcp45,ramsey_prtp1p0_eta1p5,6.259084005465039
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,2.0,0p7,,538.3486501877346,169,ssp1_rcp45,ramsey_prtp2p0_eta0p7,6.288506398945003
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,2.0,1p5,,277.44749211940916,169,ssp1_rcp45,ramsey_prtp2p0_eta1p5,5.625631697694868
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,,,3.0,722.7399497751317,169,ssp1_rcp45,fixed_dr3p0,6.583049475265538
bhm_richpoor_lr,estimates,expected,SSP1,rcp45,,,5.0,258.1787291003842,169,ssp1_rcp45,fixed_dr5p0,5.55365209353327
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,1.0,0p7,,1072.5757836131763,169,ssp1_rcp60,ramsey_prtp1p0_eta0p7,6.977818309017408
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,1.0,1p5,,525.454895228642,169,ssp1_rcp60,ramsey_prtp1p0_eta1p5,6.264264354527876
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,2.0,0p7,,539.3212450417294,169,ssp1_rcp60,ramsey_prtp2p0_eta0p7,6.290311395303092
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,2.0,1p5,,277.4209154699723,169,ssp1_rcp60,ramsey_prtp2p0_eta1p5,5.625535903271925
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,,,3.0,726.7501802204243,169,ssp1_rcp60,fixed_dr3p0,6.5885827874202745
bhm_richpoor_lr,estimates,expected,SSP1,rcp60,,,5.0,260.83960675053197,169,ssp1_rcp60,fixed_dr5p0,5.563905684896707
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,1.0,0p7,,1061.2569705878766,169,ssp1_rcp85,ramsey_prtp1p0_eta0p7,6.967209305884671
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,1.0,1p5,,627.8512172173063,169,ssp1_rcp85,ramsey_prtp1p0_eta1p5,6.442303223140279
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,2.0,0p7,,528.779621162157,169,ssp1_rcp85,ramsey_prtp2p0_eta0p7,6.270571749901826
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,2.0,1p5,,313.48295170724776,169,ssp1_rcp85,ramsey_prtp2p0_eta1p5,5.747744978075155
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,,,3.0,625.9055995001951,169,ssp1_rcp85,fixed_dr3p0,6.439199560208253
bhm_richpoor_lr,estimates,expected,SSP1,rcp85,,,5.0,236.47430221200912,169,ssp1_rcp85,fixed_dr5p0,5.465839543305195
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,1.0,0p7,,1150.783436267246,169,ssp2_rcp45,ramsey_prtp1p0_eta0p7,7.04819823834062
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,1.0,1p5,,620.3093750368802,169,ssp2_rcp45,ramsey_prtp1p0_eta1p5,6.430218345578999
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,2.0,0p7,,564.295962313588,169,ssp2_rcp45,ramsey_prtp2p0_eta0p7,6.335578869736999
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,2.0,1p5,,321.0442374321724,169,ssp2_rcp45,ramsey_prtp2p0_eta1p5,5.771578924950088
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,,,3.0,633.5836435270588,169,ssp2_rcp45,fixed_dr3p0,6.4513920250266255
bhm_richpoor_lr,estimates,expected,SSP2,rcp45,,,5.0,221.44630124889335,169,ssp2_rcp45,fixed_dr5p0,5.400180127808827
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,1.0,0p7,,1152.2756035648924,169,ssp2_rcp60,ramsey_prtp1p0_eta0p7,7.049494051848337
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,1.0,1p5,,623.497588022398,169,ssp2_rcp60,ramsey_prtp1p0_eta1p5,6.435344896664169
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,2.0,0p7,,565.0101824540536,169,ssp2_rcp60,ramsey_prtp2p0_eta0p7,6.336843753026619
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,2.0,1p5,,320.8942367774565,169,ssp2_rcp60,ramsey_prtp2p0_eta1p5,5.771111588395348
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,,,3.0,636.9024165524185,169,ssp2_rcp60,fixed_dr3p0,6.456616451611633
bhm_richpoor_lr,estimates,expected,SSP2,rcp60,,,5.0,223.6729442936958,169,ssp2_rcp60,fixed_dr5p0,5.410184914796571
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,1.0,0p7,,1132.817207734042,169,ssp2_rcp85,ramsey_prtp1p0_eta0p7,7.032462913267269
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,1.0,1p5,,741.4227210782763,169,ssp2_rcp85,ramsey_prtp1p0_eta1p5,6.608570936427619
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,2.0,0p7,,551.6097309578522,169,ssp2_rcp85,ramsey_prtp2p0_eta0p7,6.312840787093947
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,2.0,1p5,,363.61994580994246,169,ssp2_rcp85,ramsey_prtp2p0_eta1p5,5.896109217261751
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,,,3.0,542.7122876371154,169,ssp2_rcp85,fixed_dr3p0,6.296579322488212
bhm_richpoor_lr,estimates,expected,SSP2,rcp85,,,5.0,201.60844762115445,169,ssp2_rcp85,fixed_dr5p0,5.306327438202023
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,1.0,0p7,,1147.5594029046927,169,ssp3_rcp45,ramsey_prtp1p0_eta0p7,7.045392707832028
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,1.0,1p5,,845.6439498357414,169,ssp3_rcp45,ramsey_prtp1p0_eta1p5,6.740098407940182
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,2.0,0p7,,541.9320659993832,169,ssp3_rcp45,ramsey_prtp2p0_eta0p7,6.295140654099463
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,2.0,1p5,,406.9586053689772,169,ssp3_rcp45,ramsey_prtp2p0_eta1p5,6.008711473559987
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,,,3.0,399.1912017832832,169,ssp3_rcp45,fixed_dr3p0,5.989440504573399
bhm_richpoor_lr,estimates,expected,SSP3,rcp45,,,5.0,156.17671161545724,169,ssp3_rcp45,fixed_dr5p0,5.0509881329191115
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,1.0,0p7,,1146.97153112106,169,ssp3_rcp60,ramsey_prtp1p0_eta0p7,7.04488029652584
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,1.0,1p5,,849.4453196230422,169,ssp3_rcp60,ramsey_prtp1p0_eta1p5,6.744583571321688
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,2.0,0p7,,541.9938675157593,169,ssp3_rcp60,ramsey_prtp2p0_eta0p7,6.295254686829066
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,2.0,1p5,,406.6984151063665,169,ssp3_rcp60,ramsey_prtp2p0_eta1p5,6.008071915945582
bhm_richpoor_lr,estimates,expected,SSP3,rcp60,,,3.0,401.6104640989364,169,ssp3_rcp60,fixed_dr3p0,5.9954826240613155
